ID,CASENO,OFFENSE,CVLEGEND,CVDOW,Block_Location,BLKADDR,City,State,Day,Lat,Lon,timestamp
782,17042257,BURGLARY AUTO,BURGLARY - VEHICLE,4,"2400 DWIGHT WAY
Berkeley, CA
(37.864826, -122.260719)",2400 DWIGHT WAY,Berkeley,CA,Thursday,37.864826,-122.260719,20/07/2017 18:20
783,17024172,DISTURBANCE,DISORDERLY CONDUCT,0,"2900 TELEGRAPH AVE
Berkeley, CA
(37.857452, -122.259548)",2900 TELEGRAPH AVE,Berkeley,CA,Sunday,37.857452,-122.259548,30/04/2017 17:03
784,17013993,VEHICLE STOLEN,MOTOR VEHICLE THEFT,0,"3100 KING ST
Berkeley, CA
(37.851928, -122.274017)",3100 KING ST,Berkeley,CA,Sunday,37.851928,-122.274017,12/3/2017 20:00
785,17015217,THEFT MISD. (UNDER $950),LARCENY,6,"ALLSTON WAY &amp; BONAR ST
Berkeley, CA
(37.86695, -122.286984)",ALLSTON WAY & BONAR ST,Berkeley,CA,Saturday,37.86695,-122.286984,18/03/2017 18:30
786,17091166,BURGLARY AUTO,BURGLARY - VEHICLE,0,"ADDISON STREET &amp; MILVIA ST
Berkeley, CA
(37.870867, -122.270635)",ADDISON STREET & MILVIA ST,Berkeley,CA,Sunday,37.870867,-122.270635,18/06/2017 18:00
787,17090658,BURGLARY AUTO,BURGLARY - VEHICLE,1,"1700 FOURTH ST
Berkeley, CA
(37.871268, -122.30106)",1700 FOURTH ST,Berkeley,CA,Monday,37.871268,-122.30106,27/03/2017 17:55
788,17046393,THEFT MISD. (UNDER $950),LARCENY,2,"2300 DURANT AVE
Berkeley, CA
(37.867259, -122.26324)",2300 DURANT AVE,Berkeley,CA,Tuesday,37.867259,-122.26324,8/8/2017 15:00
789,17040334,ASSAULT/BATTERY MISD.,ASSAULT,3,"1000 STERLING AVE
Berkeley, CA
(37.890977, -122.259745)",1000 STERLING AVE,Berkeley,CA,Wednesday,37.890977,-122.259745,12/7/2017 11:03
790,17091637,THEFT MISD. (UNDER $950),LARCENY,1,"800 UNIVERSITY AVE
Berkeley, CA
(37.867723, -122.298406)",800 UNIVERSITY AVE,Berkeley,CA,Monday,37.867723,-122.298406,21/08/2017 13:00
791,17036543,BURGLARY AUTO,BURGLARY - VEHICLE,6,"200 UNIVERSITY AVE
Berkeley, CA
(37.865491, -122.310065)",200 UNIVERSITY AVE,Berkeley,CA,Saturday,37.865491,-122.310065,24/06/2017 17:30
792,17090892,IDENTITY THEFT,FRAUD,0,"1100 TENTH ST
Berkeley, CA
(37.88286, -122.297848)",1100 TENTH ST,Berkeley,CA,Sunday,37.88286,-122.297848,7/5/2017 14:45
793,17020070,MUNICIPAL CODE,ALL OTHER OFFENSES,2,"SIXTH STREET &amp; UNIVERSITY AVE
Berkeley, CA
(37.867926, -122.297664)",SIXTH STREET & UNIVERSITY AVE,Berkeley,CA,Tuesday,37.867926,-122.297664,11/4/2017 3:40
794,17017373,ASSAULT/BATTERY FEL.,ASSAULT,2,"200 WHITAKER AVE
Berkeley, CA
",200 WHITAKER AVE,Berkeley,CA,Tuesday,,,28/03/2017 21:31
795,17033941,MISSING JUVENILE,MISSING PERSON,2,"1200 CARRISON ST
Berkeley, CA
(37.851521, -122.28549)",1200 CARRISON ST,Berkeley,CA,Tuesday,37.851521,-122.28549,13/06/2017 13:20
796,17036793,VANDALISM,VANDALISM,0,"2600 SAN PABLO AVE
Berkeley, CA
(37.85922, -122.289035)",2600 SAN PABLO AVE,Berkeley,CA,Sunday,37.85922,-122.289035,25/06/2017 23:20
797,17048836,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,6,"3400 CALIFORNIA ST
Berkeley, CA
(37.846196, -122.275408)",3400 CALIFORNIA ST,Berkeley,CA,Saturday,37.846196,-122.275408,19/08/2017 11:09
798,17091291,THEFT MISD. (UNDER $950),LARCENY,5,"800 KEELER AVE
Berkeley, CA
(37.897147, -122.263275)",800 KEELER AVE,Berkeley,CA,Friday,37.897147,-122.263275,9/6/2017 3:00
799,17043815,VEHICLE STOLEN,MOTOR VEHICLE THEFT,4,"700 HARRISON ST
Berkeley, CA
(37.880564, -122.304896)",700 HARRISON ST,Berkeley,CA,Thursday,37.880564,-122.304896,27/07/2017 23:00
800,17019749,VEHICLE STOLEN,MOTOR VEHICLE THEFT,6,"2100 FOURTH ST
Berkeley, CA
(37.866253, -122.299483)",2100 FOURTH ST,Berkeley,CA,Saturday,37.866253,-122.299483,8/4/2017 23:30
801,17034400,BURGLARY AUTO,BURGLARY - VEHICLE,4,"2100 ALLSTON WAY
Berkeley, CA
(37.86939, -122.267883)",2100 ALLSTON WAY,Berkeley,CA,Thursday,37.86939,-122.267883,15/06/2017 16:05
802,17030271,THEFT MISD. (UNDER $950),LARCENY,6,"2900 SHATTUCK AVE
Berkeley, CA
(37.855523, -122.266529)",2900 SHATTUCK AVE,Berkeley,CA,Saturday,37.855523,-122.266529,27/05/2017 20:50
803,17029869,THEFT MISD. (UNDER $950),LARCENY,5,"1400 OXFORD ST
Berkeley, CA
(37.882135, -122.267239)",1400 OXFORD ST,Berkeley,CA,Friday,37.882135,-122.267239,26/05/2017 13:01
804,17034221,ROBBERY,ROBBERY,3,"1900 BERRYMAN ST
Berkeley, CA
(37.883285, -122.274145)",1900 BERRYMAN ST,Berkeley,CA,Wednesday,37.883285,-122.274145,14/06/2017 19:19
805,17016877,VEHICLE STOLEN,MOTOR VEHICLE THEFT,3,"2000 UNIVERSITY AVE
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AVE,Berkeley,CA,Wednesday,37.871828,-122.270516,22/03/2017 22:00
806,17024511,NARCOTICS,DRUG VIOLATION,2,"2500 DURANT AVE
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AVE,Berkeley,CA,Tuesday,37.867852,-122.258699,2/5/2017 0:47
807,17024516,DISTURBANCE,DISORDERLY CONDUCT,1,"2400 DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AVE,Berkeley,CA,Monday,37.867513,-122.26127,1/5/2017 23:48
808,17019823,THEFT FELONY (OVER $950),LARCENY,0,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA,Sunday,37.871167,-122.268285,9/4/2017 15:45
809,17090579,THEFT FELONY (OVER $950),LARCENY,6,"1500 JOSEPHINE ST
Berkeley, CA
(37.879333, -122.274968)",1500 JOSEPHINE ST,Berkeley,CA,Saturday,37.879333,-122.274968,18/03/2017 23:00
810,17049814,DISTURBANCE,DISORDERLY CONDUCT,3,"1100 SAN PABLO AVE
Berkeley, CA
(37.88382, -122.296952)",1100 SAN PABLO AVE,Berkeley,CA,Wednesday,37.88382,-122.296952,23/08/2017 11:05
811,17029676,ROBBERY,ROBBERY,4,"1300 SAN PABLO AVE
Berkeley, CA
(37.880262, -122.295809)",1300 SAN PABLO AVE,Berkeley,CA,Thursday,37.880262,-122.295809,25/05/2017 15:33
812,17091117,BURGLARY AUTO,BURGLARY - VEHICLE,4,"2300 PARKER ST
Berkeley, CA
(37.862763, -122.262639)",2300 PARKER ST,Berkeley,CA,Thursday,37.862763,-122.262639,1/6/2017 2:00
813,17020011,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1,"2300 FOURTH ST
Berkeley, CA
(37.862844, -122.298368)",2300 FOURTH ST,Berkeley,CA,Monday,37.862844,-122.298368,10/4/2017 10:15
814,17029694,THEFT MISD. (UNDER $950),LARCENY,3,"2400 FULTON ST
Berkeley, CA
(37.866037, -122.265618)",2400 FULTON ST,Berkeley,CA,Wednesday,37.866037,-122.265618,24/05/2017 15:00
815,17043229,VANDALISM,VANDALISM,0,"2800 SACRAMENTO ST
Berkeley, CA
(37.856792, -122.279845)",2800 SACRAMENTO ST,Berkeley,CA,Sunday,37.856792,-122.279845,23/07/2017 22:00
816,17090980,BURGLARY AUTO,BURGLARY - VEHICLE,0,"2300 RUSSELL ST
Berkeley, CA
(37.857387, -122.261536)",2300 RUSSELL ST,Berkeley,CA,Sunday,37.857387,-122.261536,21/05/2017 21:01
817,17030659,DISTURBANCE,DISORDERLY CONDUCT,1,"3200 COLLEGE AVE
Berkeley, CA
(37.851038, -122.252448)",3200 COLLEGE AVE,Berkeley,CA,Monday,37.851038,-122.252448,29/05/2017 18:12
818,17025860,DOMESTIC VIOLENCE,FAMILY OFFENSE,0,"UNIVERSITY AVENUE &amp; ACTON ST
Berkeley, CA
(37.870054, -122.284263)",UNIVERSITY AVENUE & ACTON ST,Berkeley,CA,Sunday,37.870054,-122.284263,7/5/2017 21:28
819,17035575,ROBBERY,ROBBERY,2,"1400 SHATTUCK AVE
Berkeley, CA
(37.881957, -122.269551)",1400 SHATTUCK AVE,Berkeley,CA,Tuesday,37.881957,-122.269551,20/06/2017 19:19
820,17025955,VEHICLE STOLEN,MOTOR VEHICLE THEFT,5,"1400 STANNAGE AVE
Berkeley, CA
(37.878963, -122.293446)",1400 STANNAGE AVE,Berkeley,CA,Friday,37.878963,-122.293446,5/5/2017 18:30
821,17091562,BURGLARY AUTO,BURGLARY - VEHICLE,2,"1301 HEARST AVE
Berkeley, CA
(37.871336, -122.286433)",1301 HEARST AVE,Berkeley,CA,Tuesday,37.871336,-122.286433,8/8/2017 3:00
822,17020918,ASSAULT/BATTERY MISD.,ASSAULT,6,"2100 M L KING JR WAY
Berkeley, CA
",2100 M L KING JR WAY,Berkeley,CA,Saturday,,,15/04/2017 10:50
823,17021048,NARCOTICS,DRUG VIOLATION,6,"MARINA BOULEVARD &amp; SPINNAKER WAY
Berkeley, CA
(37.870562, -122.314503)",MARINA BOULEVARD & SPINNAKER WAY,Berkeley,CA,Saturday,37.870562,-122.314503,15/04/2017 22:33
824,17040613,ROBBERY,ROBBERY,4,"700 HARRISON ST
Berkeley, CA
(37.880564, -122.304896)",700 HARRISON ST,Berkeley,CA,Thursday,37.880564,-122.304896,13/07/2017 12:25
825,17090985,VANDALISM,VANDALISM,4,"2100 BROWNING ST
Berkeley, CA
(37.868616, -122.288365)",2100 BROWNING ST,Berkeley,CA,Thursday,37.868616,-122.288365,18/05/2017 17:30
826,17015223,BURGLARY AUTO,BURGLARY - VEHICLE,6,"2100 STUART ST
Berkeley, CA
(37.858525, -122.266906)",2100 STUART ST,Berkeley,CA,Saturday,37.858525,-122.266906,18/03/2017 19:00
827,17021895,VEHICLE STOLEN,MOTOR VEHICLE THEFT,3,"600 CRESTON RD
Berkeley, CA
(37.901215, -122.266297)",600 CRESTON RD,Berkeley,CA,Wednesday,37.901215,-122.266297,19/04/2017 18:00
828,17029021,THEFT MISD. (UNDER $950),LARCENY,1,"2500 TELEGRAPH AVE
Berkeley, CA
(37.865009, -122.258767)",2500 TELEGRAPH AVE,Berkeley,CA,Monday,37.865009,-122.258767,22/05/2017 16:54
829,17024575,THEFT FROM PERSON,LARCENY,2,"UNIVERSITY AVENUE &amp; MARINA BLVD
Berkeley, CA
(37.865172, -122.311155)",UNIVERSITY AVENUE & MARINA BLVD,Berkeley,CA,Tuesday,37.865172,-122.311155,2/5/2017 11:10
830,17047231,DOMESTIC VIOLENCE,FAMILY OFFENSE,6,"1300 UNIVERSITY AVE
Berkeley, CA
(37.869764, -122.28655)",1300 UNIVERSITY AVE,Berkeley,CA,Saturday,37.869764,-122.28655,12/8/2017 3:39
831,17031148,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,3,"2700 DURANT AVE
Berkeley, CA
(37.868352, -122.254459)",2700 DURANT AVE,Berkeley,CA,Wednesday,37.868352,-122.254459,31/05/2017 23:54
832,17043694,VEHICLE STOLEN,MOTOR VEHICLE THEFT,4,"2000 DURANT AVE
Berkeley, CA
(37.866426, -122.269762)",2000 DURANT AVE,Berkeley,CA,Thursday,37.866426,-122.269762,27/07/2017 13:30
833,17032142,VEHICLE STOLEN,MOTOR VEHICLE THEFT,0,"900 CHANNING WAY
Berkeley, CA
(37.861991, -122.294394)",900 CHANNING WAY,Berkeley,CA,Sunday,37.861991,-122.294394,4/6/2017 23:30
834,17090698,IDENTITY THEFT,FRAUD,2,"2500 FULTON ST
Berkeley, CA
(37.864238, -122.265263)",2500 FULTON ST,Berkeley,CA,Tuesday,37.864238,-122.265263,4/4/2017 10:00
835,17020415,THEFT MISD. (UNDER $950),LARCENY,3,"2600 TELEGRAPH AVE
Berkeley, CA
(37.862927, -122.258784)",2600 TELEGRAPH AVE,Berkeley,CA,Wednesday,37.862927,-122.258784,12/4/2017 22:35
836,17091235,THEFT MISD. (UNDER $950),LARCENY,1,"2200 SHATTUCK AVE
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AVE,Berkeley,CA,Monday,37.869363,-122.268028,26/06/2017 10:00
837,17036599,GUN/WEAPON,WEAPONS OFFENSE,0,"2200 BONAR ST
Berkeley, CA
(37.86695, -122.286984)",2200 BONAR ST,Berkeley,CA,Sunday,37.86695,-122.286984,25/06/2017 0:04
838,17018087,THEFT MISD. (UNDER $950),LARCENY,6,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA,Saturday,37.871167,-122.268285,1/4/2017 8:45
839,17037006,NARCOTICS,DRUG VIOLATION,2,"STUART STREET &amp; HILLEGASS AVE
Berkeley, CA
(37.859854, -122.255807)",STUART STREET & HILLEGASS AVE,Berkeley,CA,Tuesday,37.859854,-122.255807,27/06/2017 1:17
840,17026504,THEFT MISD. (UNDER $950),LARCENY,3,"2000 CENTER ST
Berkeley, CA
(37.869973, -122.270557)",2000 CENTER ST,Berkeley,CA,Wednesday,37.869973,-122.270557,10/5/2017 18:00
841,17090944,THEFT FELONY (OVER $950),LARCENY,2,"1600 SIXTY-THIRD ST
Berkeley, CA
",1600 SIXTY-THIRD ST,Berkeley,CA,Tuesday,,,16/05/2017 10:00
842,17091437,VANDALISM,VANDALISM,3,"1800 MILVIA ST
Berkeley, CA
(37.874489, -122.271072)",1800 MILVIA ST,Berkeley,CA,Wednesday,37.874489,-122.271072,19/07/2017 21:00
843,17021925,THEFT MISD. (UNDER $950),LARCENY,1,"1900 VINE ST
Berkeley, CA
(37.879679, -122.273638)",1900 VINE ST,Berkeley,CA,Monday,37.879679,-122.273638,17/04/2017 18:15
844,17021920,DISTURBANCE,DISORDERLY CONDUCT,3,"1900 ALLSTON WAY
Berkeley, CA
(37.868785, -122.272701)",1900 ALLSTON WAY,Berkeley,CA,Wednesday,37.868785,-122.272701,19/04/2017 16:00
845,17033799,BURGLARY AUTO,BURGLARY - VEHICLE,1,"1300 SAN PABLO AVE
Berkeley, CA
(37.880262, -122.295809)",1300 SAN PABLO AVE,Berkeley,CA,Monday,37.880262,-122.295809,12/6/2017 19:50
846,17090636,THEFT MISD. (UNDER $950),LARCENY,0,"1200 HEARST AVE
Berkeley, CA
(37.870911, -122.289684)",1200 HEARST AVE,Berkeley,CA,Sunday,37.870911,-122.289684,26/03/2017 2:00
847,17015220,BURGLARY AUTO,BURGLARY - VEHICLE,6,"STUART STREET &amp; SHATTUCK AVE
Berkeley, CA
(37.858525, -122.266906)",STUART STREET & SHATTUCK AVE,Berkeley,CA,Saturday,37.858525,-122.266906,18/03/2017 19:20
848,17039734,THEFT MISD. (UNDER $950),LARCENY,6,"2000 CALIFORNIA ST
Berkeley, CA
(37.870627, -122.279765)",2000 CALIFORNIA ST,Berkeley,CA,Saturday,37.870627,-122.279765,8/7/2017 11:00
849,17022563,NARCOTICS,DRUG VIOLATION,0,"MARKET STREET &amp; STANFORD AVE
Berkeley, CA
",MARKET STREET & STANFORD AVE,Berkeley,CA,Sunday,,,23/04/2017 7:50
850,17032036,ASSAULT/BATTERY FEL.,ASSAULT,0,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA,Sunday,37.868714,-122.259189,4/6/2017 22:33
851,17042561,DOMESTIC VIOLENCE,FAMILY OFFENSE,6,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA,Saturday,37.868714,-122.259189,22/07/2017 1:20
852,17028756,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,0,"2100 NINTH ST
Berkeley, CA
(37.867317, -122.293982)",2100 NINTH ST,Berkeley,CA,Sunday,37.867317,-122.293982,21/05/2017 5:24
853,17091111,THEFT MISD. (UNDER $950),LARCENY,5,"200 ALVARADO RD
Berkeley, CA
(37.855953, -122.236475)",200 ALVARADO RD,Berkeley,CA,Friday,37.855953,-122.236475,9/6/2017 16:30
854,17020094,THEFT MISD. (UNDER $950),LARCENY,2,"2000 OREGON ST
Berkeley, CA
(37.857409, -122.268473)",2000 OREGON ST,Berkeley,CA,Tuesday,37.857409,-122.268473,11/4/2017 10:33
855,17035926,THEFT FROM AUTO,LARCENY - FROM VEHICLE,6,"1600 WARD ST
Berkeley, CA
(37.858132, -122.277595)",1600 WARD ST,Berkeley,CA,Saturday,37.858132,-122.277595,10/6/2017 12:00
856,17090987,THEFT MISD. (UNDER $950),LARCENY,2,"1100 UNIVERSITY AVE
Berkeley, CA
(37.869067, -122.292043)",1100 UNIVERSITY AVE,Berkeley,CA,Tuesday,37.869067,-122.292043,23/05/2017 10:25
857,17042474,THEFT FROM AUTO,LARCENY - FROM VEHICLE,5,"100 UNIVERSITY AVE
Berkeley, CA
(37.86331, -122.316113)",100 UNIVERSITY AVE,Berkeley,CA,Friday,37.86331,-122.316113,21/07/2017 5:30
858,17033986,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1,"1800 FRANCISCO ST
Berkeley, CA
(37.874827, -122.275696)",1800 FRANCISCO ST,Berkeley,CA,Monday,37.874827,-122.275696,12/6/2017 22:00
859,17049727,THEFT MISD. (UNDER $950),LARCENY,2,"1900 CHESTNUT ST
Berkeley, CA
(37.870972, -122.288185)",1900 CHESTNUT ST,Berkeley,CA,Tuesday,37.870972,-122.288185,22/08/2017 19:00
860,17048271,ROBBERY,ROBBERY,3,"M L KING JR WAY &amp; ALLSTON WAY
Berkeley, CA
",M L KING JR WAY & ALLSTON WAY,Berkeley,CA,Wednesday,,,16/08/2017 23:55
861,17017210,NARCOTICS,DRUG VIOLATION,1,"HEARST AVENUE &amp; WALNUT ST
Berkeley, CA
(37.874002, -122.267488)",HEARST AVENUE & WALNUT ST,Berkeley,CA,Monday,37.874002,-122.267488,27/03/2017 23:24
862,17091127,VANDALISM,VANDALISM,3,"1100 UNIVERSITY AVE
Berkeley, CA
(37.869067, -122.292043)",1100 UNIVERSITY AVE,Berkeley,CA,Wednesday,37.869067,-122.292043,14/06/2017 15:00
863,17021314,ASSAULT/BATTERY MISD.,ASSAULT,1,"2200 MILVIA ST
Berkeley, CA
(37.868574, -122.270415)",2200 MILVIA ST,Berkeley,CA,Monday,37.868574,-122.270415,17/04/2017 10:00
864,17029792,BURGLARY AUTO,BURGLARY - VEHICLE,5,"2800 SHASTA RD
Berkeley, CA
(37.888064, -122.256304)",2800 SHASTA RD,Berkeley,CA,Friday,37.888064,-122.256304,26/05/2017 3:10
865,17020126,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2,"2600 SAN PABLO AVE
Berkeley, CA
(37.85922, -122.289035)",2600 SAN PABLO AVE,Berkeley,CA,Tuesday,37.85922,-122.289035,4/4/2017 9:00
866,17043200,ARSON,ARSON,2,"2600 COLLEGE AVE
Berkeley, CA
(37.863598, -122.253693)",2600 COLLEGE AVE,Berkeley,CA,Tuesday,37.863598,-122.253693,25/07/2017 6:40
867,17024519,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1,"WOOLSEY STREET &amp; ADELINE ST
Berkeley, CA
(37.851953, -122.270182)",WOOLSEY STREET & ADELINE ST,Berkeley,CA,Monday,37.851953,-122.270182,1/5/2017 12:00
868,17037426,DISTURBANCE,DISORDERLY CONDUCT,3,"2000 CENTER ST
Berkeley, CA
(37.869973, -122.270557)",2000 CENTER ST,Berkeley,CA,Wednesday,37.869973,-122.270557,28/06/2017 23:54
869,17019466,DOMESTIC VIOLENCE,FAMILY OFFENSE,5,"800 HEARST AVE
Berkeley, CA
(37.869084, -122.299245)",800 HEARST AVE,Berkeley,CA,Friday,37.869084,-122.299245,7/4/2017 23:47
870,17043157,BURGLARY AUTO,BURGLARY - VEHICLE,1,"UNIVERSITY AVENUE &amp; SEAWALL DR
Berkeley, CA
(37.863045, -122.317348)",UNIVERSITY AVENUE & SEAWALL DR,Berkeley,CA,Monday,37.863045,-122.317348,24/07/2017 19:00
871,17090888,IDENTITY THEFT,FRAUD,0,"800 CONTRA COSTA AVE
Berkeley, CA
(37.894483, -122.276085)",800 CONTRA COSTA AVE,Berkeley,CA,Sunday,37.894483,-122.276085,7/5/2017 13:10
872,17091400,THEFT MISD. (UNDER $950),LARCENY,5,"2400 HASTE ST
Berkeley, CA
(37.865849, -122.259977)",2400 HASTE ST,Berkeley,CA,Friday,37.865849,-122.259977,14/07/2017 0:25
873,17044306,FRAUD/FORGERY,FRAUD,2,"2500 VIRGINIA ST
Berkeley, CA
(37.877835, -122.260354)",2500 VIRGINIA ST,Berkeley,CA,Tuesday,37.877835,-122.260354,25/07/2017 7:51
874,17019928,VEHICLE STOLEN,MOTOR VEHICLE THEFT,5,"1600 UNIVERSITY AVE
Berkeley, CA
(37.870652, -122.27958)",1600 UNIVERSITY AVE,Berkeley,CA,Friday,37.870652,-122.27958,7/4/2017 22:30
875,17048715,2ND RESPONSE,NOISE VIOLATION,5,"2600 COLLEGE AVE
Berkeley, CA
(37.863598, -122.253693)",2600 COLLEGE AVE,Berkeley,CA,Friday,37.863598,-122.253693,18/08/2017 22:54
876,17091458,THEFT MISD. (UNDER $950),LARCENY,3,"2200 SPAULDING AVE
Berkeley, CA
(37.867643, -122.280643)",2200 SPAULDING AVE,Berkeley,CA,Wednesday,37.867643,-122.280643,26/07/2017 22:00
877,17040867,THEFT FELONY (OVER $950),LARCENY,4,"1300 UNIVERSITY AVE
Berkeley, CA
(37.869764, -122.28655)",1300 UNIVERSITY AVE,Berkeley,CA,Thursday,37.869764,-122.28655,15/06/2017 11:18
878,17037487,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1,"2200 PRINCE ST
Berkeley, CA
(37.853386, -122.263973)",2200 PRINCE ST,Berkeley,CA,Monday,37.853386,-122.263973,26/06/2017 19:00
879,17091511,THEFT MISD. (UNDER $950),LARCENY,0,"100 SPINNAKER WAY
Berkeley, CA
(37.870287, -122.316238)",100 SPINNAKER WAY,Berkeley,CA,Sunday,37.870287,-122.316238,30/07/2017 15:20
880,17029407,DISTURBANCE,DISORDERLY CONDUCT,3,"2800 SACRAMENTO ST
Berkeley, CA
(37.856792, -122.279845)",2800 SACRAMENTO ST,Berkeley,CA,Wednesday,37.856792,-122.279845,24/05/2017 6:30
881,17023385,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2,"2700 DURANT AVE
Berkeley, CA
(37.868352, -122.254459)",2700 DURANT AVE,Berkeley,CA,Tuesday,37.868352,-122.254459,25/04/2017 22:30
882,17091431,VANDALISM,VANDALISM,1,"2200 MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.868682, -122.272691)",2200 MARTIN LUTHER KING JR WAY,Berkeley,CA,Monday,37.868682,-122.272691,24/07/2017 9:40
883,17037404,ASSAULT/BATTERY MISD.,ASSAULT,3,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA,Wednesday,37.868714,-122.259189,28/06/2017 21:55
884,17034103,BURGLARY AUTO,BURGLARY - VEHICLE,2,"2100 CHANNING WAY
Berkeley, CA
(37.865826, -122.267244)",2100 CHANNING WAY,Berkeley,CA,Tuesday,37.865826,-122.267244,13/06/2017 18:00
885,17091239,THEFT MISD. (UNDER $950),LARCENY,6,"1800 HARMON ST
Berkeley, CA
(37.849512, -122.272671)",1800 HARMON ST,Berkeley,CA,Saturday,37.849512,-122.272671,24/06/2017 12:01
886,17023602,ASSAULT/BATTERY FEL.,ASSAULT,6,"2100 M L KING JR WAY
Berkeley, CA
",2100 M L KING JR WAY,Berkeley,CA,Saturday,,,15/04/2017 12:00
887,17049616,THEFT MISD. (UNDER $950),LARCENY,2,"1200 UNIVERSITY AVE
Berkeley, CA
(37.869385, -122.28953)",1200 UNIVERSITY AVE,Berkeley,CA,Tuesday,37.869385,-122.28953,22/08/2017 13:40
888,17036422,IDENTITY THEFT,FRAUD,4,"1000 MILLER AVE
Berkeley, CA
(37.894233, -122.260552)",1000 MILLER AVE,Berkeley,CA,Thursday,37.894233,-122.260552,22/06/2017 12:00
889,17090937,BURGLARY AUTO,BURGLARY - VEHICLE,1,"2450 DURANT AVE
Berkeley, CA
(37.867668, -122.260109)",2450 DURANT AVE,Berkeley,CA,Monday,37.867668,-122.260109,15/05/2017 17:10
890,17041996,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2,"2400 HASTE ST
Berkeley, CA
(37.865849, -122.259977)",2400 HASTE ST,Berkeley,CA,Tuesday,37.865849,-122.259977,18/07/2017 19:30
891,17048573,BRANDISHING,WEAPONS OFFENSE,4,"2000 KITTREDGE ST
Berkeley, CA
(37.868204, -122.270054)",2000 KITTREDGE ST,Berkeley,CA,Thursday,37.868204,-122.270054,17/08/2017 18:02
892,17090736,BURGLARY AUTO,BURGLARY - VEHICLE,4,"2500 PIEDMONT AVE
Berkeley, CA
(37.865868, -122.251595)",2500 PIEDMONT AVE,Berkeley,CA,Thursday,37.865868,-122.251595,13/04/2017 18:00
893,17029849,THEFT MISD. (UNDER $950),LARCENY,5,"1300 SAN PABLO AVE
Berkeley, CA
(37.880262, -122.295809)",1300 SAN PABLO AVE,Berkeley,CA,Friday,37.880262,-122.295809,26/05/2017 12:48
894,17026618,SEXUAL ASSAULT FEL.,SEX CRIME,0,"1900 M L KING JR WAY
Berkeley, CA
",1900 M L KING JR WAY,Berkeley,CA,Sunday,,,30/04/2017 20:00
895,17042540,ROBBERY,ROBBERY,5,"HEARST AVENUE &amp; CALIFORNIA ST
Berkeley, CA
(37.872435, -122.279988)",HEARST AVENUE & CALIFORNIA ST,Berkeley,CA,Friday,37.872435,-122.279988,21/07/2017 23:55
896,17091412,THEFT MISD. (UNDER $950),LARCENY,4,"3300 CALIFORNIA ST
Berkeley, CA
(37.847838, -122.275741)",3300 CALIFORNIA ST,Berkeley,CA,Thursday,37.847838,-122.275741,20/07/2017 19:50
897,17090638,THEFT MISD. (UNDER $950),LARCENY,6,"700 SPRUCE ST
Berkeley, CA
(37.898024, -122.269917)",700 SPRUCE ST,Berkeley,CA,Saturday,37.898024,-122.269917,18/03/2017 23:10
898,17033403,THEFT MISD. (UNDER $950),LARCENY,6,"2400 SAN PABLO AVE
Berkeley, CA
(37.862542, -122.290104)",2400 SAN PABLO AVE,Berkeley,CA,Saturday,37.862542,-122.290104,10/6/2017 21:40
899,17034323,BURGLARY AUTO,BURGLARY - VEHICLE,3,"2300 FULTON ST
Berkeley, CA
(37.867566, -122.265948)",2300 FULTON ST,Berkeley,CA,Wednesday,37.867566,-122.265948,14/06/2017 23:00
900,17090983,THEFT MISD. (UNDER $950),LARCENY,1,"2000 NINTH ST
Berkeley, CA
(37.868591, -122.294393)",2000 NINTH ST,Berkeley,CA,Monday,37.868591,-122.294393,22/05/2017 11:15
901,17026326,DISTURBANCE,DISORDERLY CONDUCT,3,"2300 HASTE ST
Berkeley, CA
(37.865443, -122.263189)",2300 HASTE ST,Berkeley,CA,Wednesday,37.865443,-122.263189,10/5/2017 1:08
